actual,proposed
9.8321172928,0.0
9.8321172928,0.0
9.6816033952,0.0
9.3819569536,0.0
9.3819569536,0.0
9.2328557024,0.0
8.9360479648,0.0
8.9360479648,0.0
8.7883191264,0.0
8.4941668064,0.0
8.4941668064,0.0
8.3477388544,0.0
8.056152544,0.0
8.056152544,0.0
7.9109941856,0.0
7.62192024,0.0
7.62192024,0.0
7.4780046528,0.0
7.191219552000001,0.0
7.191219552000001,0.0
7.048434975999999,0.0
6.7641711808,0.0
6.7641711808,0.0
6.6226785504,0.0
6.340940531199999,0.0
6.340940531199999,0.0
6.2006862016,0.0
5.921397961599999,0.0
5.921397961599999,0.0
5.7823595808,0.0
5.5054808864,0.0
5.5054808864,0.0
5.3676405728,0.0
5.093140131199999,0.0
5.093140131199999,0.0
4.956480003199999,0.0
4.6946352639999995,0.0
4.6946352639999995,0.0
4.5560439232,0.0
4.28176521344,0.0
4.28176521344,0.0
4.145933003520001,0.0
3.8765194300799997,0.0
3.8765194300799997,0.0
3.74281200128,0.0
3.477121824,0.0
3.477121824,0.0
3.3450519027200003,0.0
3.08229028448,0.0
3.08229028448,0.0
2.951548072,0.0
2.69124830304,0.0
2.69124830304,0.0
2.5616648182399997,0.0
2.3035930966400002,0.0
2.3035930966400002,0.0
2.0469505619199997,0.0
2.0469505619199997,0.0
1.91915881344,0.0
1.6646325660799999,0.0
1.6646325660799999,0.0
1.41151583584,0.0
1.41151583584,0.0
1.28548766016,0.0
1.03449213472,0.0
1.03449213472,0.0
0.90952657312,0.0
0.66066119328,0.0
0.66066119328,0.0
0.53676137504,0.0
0.288756681312,0.0
0.288756681312,0.0
0.194942118624,0.0
0.0045079111264,0.0
0.0045079111264,0.0
0.00427262637472,0.0
0.0035030859072,0.0
0.0035030859072,0.0
0.0030551621091199996,0.0
0.00260865229856,0.0
0.0017873794681599999,0.0
0.0017873794681599999,0.0
0.0011209443062400002,0.0
0.0011209443062400002,0.0
0.00085393491392,0.0
0.00044407634832,0.0
0.00044407634832,0.0
0.000296281660928,0.0
0.000178693198112,0.0
2.33808893824e-05,0.0
2.33808893824e-05,0.0
2.57512072224e-05,0.0
7.741664374399999e-05,0.0
7.741664374399999e-05,0.0
8.8417985216e-05,0.0
8.9570186112e-05,0.0
8.9570186112e-05,0.0
8.482677878399999e-05,0.0
6.933357939199999e-05,0.0
6.933357939199999e-05,0.0
6.0560821728e-05,0.0
5.0553563104e-05,0.0
3.4404815315199995e-05,0.0
3.4404815315199995e-05,0.0
2.06499443744e-05,0.0
2.06499443744e-05,0.0
1.59354426528e-05,0.0
1.16974363968e-05,0.0
4.680195872e-06,0.0
4.680195872e-06,0.0
1.75838445376e-06,0.0
1.27393793472e-06,0.0
1.27393793472e-06,0.0
1.0481098672e-06,0.0
1.7707768496e-06,0.0
1.7707768496e-06,0.0
2.63228238592e-06,0.0
2.63228238592e-06,0.0
1.05589328064e-06,0.0
2.0076767568e-06,0.0
2.0076767568e-06,0.0
1.2789532764799999e-06,0.0
1.7995774016e-06,0.0
1.7995774016e-06,0.0
8.4777157344e-07,0.0
4.02027050656e-07,0.0
4.02027050656e-07,0.0
1.9362956448e-07,0.0
4.6773661088e-08,0.0
4.6773661088e-08,0.0
5.6518775456e-07,0.0
2.384142552e-07,0.0
2.384142552e-07,0.0
3.42070627008e-07,0.0
4.6103548128e-07,0.0
4.6103548128e-07,0.0
5.800098128e-07,0.0
4.6105202176e-07,0.0
4.6105202176e-07,0.0
6.9897565056e-07,0.0
3.12374653888e-07,0.0
3.12374653888e-07,0.0
8.179504291199999e-07,0.0
5.790231955199999e-09,0.0
5.601567663999999e-09,0.0
5.601567663999999e-09,0.0
5.458197465599999e-09,0.0
5.2037065343999996e-09,0.0
5.2037065343999996e-09,0.0
5.0953216863999996e-09,0.0
4.9199925984e-09,0.0
4.9199925984e-09,0.0
4.8544788864e-09,0.0
1.55690352576e-08,0.0
1.55690352576e-08,0.0
3.00726669056e-08,0.0
5.9635001888e-08,0.0
5.9635001888e-08,0.0
5.9637281792e-08,0.0
5.9637281792e-08,0.0
5.9638533504e-08,0.0
5.9641126336e-08,0.0
5.9641126336e-08,0.0
5.9642422752e-08,0.0
5.2051817664e-07,0.0
5.2051817664e-07,0.0
5.3539790304e-07,0.0
5.95434928e-08,0.0
5.95434928e-08,0.0
8.9279967744e-08,0.0
1.48783137536e-07,0.0
1.48783137536e-07,0.0
1.48767625248e-07,0.0
4.907672176e-07,0.0
4.907672176e-07,0.0
2.38004230112e-07,0.0
2.23174080448e-07,0.0
2.23174080448e-07,0.0
2.08330072544e-07,0.0
4.4614350598399993e-07,0.0
4.4614350598399993e-07,0.0
7.2869799904e-07,0.0
7.2869799904e-07,0.0
3.1230817904e-07,0.0
2.52834469184e-07,0.0
2.52834469184e-07,0.0
1.9336326275199999e-07,0.0
7.4491973952e-08,0.0
7.4491973952e-08,0.0
4.4884961792e-08,0.0
1.596424544e-08,0.0
1.596424544e-08,0.0
4.504576208e-08,0.0
3.56930326016e-07,0.0
3.56930326016e-07,0.0
3.56929297824e-07,0.0
4.5162975968e-08,0.0
4.5226008608e-08,0.0
4.5226008608e-08,0.0
8.9550248128e-08,0.0
1.3407605798399999e-07,0.0
1.3407605798399999e-07,0.0
6.692448083199999e-07,0.0
5.956258140799999e-08,0.0
5.956258140799999e-08,0.0
3.68855743872e-09,0.0
8.9360792576e-08,0.0
8.9360792576e-08,0.0
4.0154004528e-07,0.0
5.056344268799999e-07,0.0
5.056344268799999e-07,0.0
5.2050789472e-07,0.0
5.2051147104e-07,0.0
6.692233504000001e-07,0.0
6.692233504000001e-07,0.0
3.7181792031999997e-07,0.0
8.1794193536e-07,0.0
8.1794193536e-07,0.0
8.9290652e-08,0.0
8.9290652e-08,0.0
1.19017649696e-07,0.0
1.4874576499199998e-07,0.0
1.4874576499199998e-07,0.0
1.4874393212799998e-07,0.0
1.48741294592e-07,0.0
1.48741294592e-07,0.0
1.6377444512e-07,0.0
8.927925248000001e-08,0.0
8.927925248000001e-08,0.0
7.442442620799999e-08,0.0
3.00115654784e-08,0.0
3.00115654784e-08,0.0
4.42181658688e-09,0.0
5.9727539168e-08,0.0
5.9727539168e-08,0.0
3.71792349632e-07,0.0
4.7588838528e-07,0.0
4.7588838528e-07,0.0
4.907640883199999e-07,0.0
4.907640883199999e-07,0.0
4.6102519935999996e-07,0.0
3.7180808544e-07,0.0
3.7180808544e-07,0.0
3.4207321984e-07,0.0
2.5287197583999996e-07,0.0
2.5287197583999996e-07,0.0
1.93431212832e-07,0.0
1.93431212832e-07,0.0
1.1901916963200001e-07,0.0
1.7848675503999998e-07,0.0
1.7848675503999998e-07,0.0
2.0822363232e-07,0.0
2.37961358976e-07,0.0
2.37961358976e-07,0.0
2.3796064371199998e-07,0.0
7.1385537696e-07,0.0
7.1385537696e-07,0.0
1.48742009856e-07,0.0
3.0025007971199995e-08,0.0
3.0025007971199995e-08,0.0
3.0132038288000004e-08,0.0
4.3128318112e-07,0.0
4.3128318112e-07,0.0
1.7856284124799999e-07,0.0
1.4890450889599999e-07,0.0
1.4890450889599999e-07,0.0
1.340862952e-07,0.0
4.0153150681599997e-07,0.0
4.0153150681599997e-07,0.0
3.71789354464e-07,0.0
8.179267359999999e-07,0.0
8.179267359999999e-07,0.0
2.23087757024e-07,0.0
1.6362276444800001e-07,0.0
1.6362276444800001e-07,0.0
1.04188841152e-07,0.0
1.04188841152e-07,0.0
1.02613159264e-06,0.0
4.4974280384e-08,0.0
4.4974280384e-08,0.0
2.3797512780799997e-07,0.0
5.9823608064e-08,0.0
5.9823608064e-08,0.0
2.082267616e-07,0.0
1.63615790624e-07,0.0
1.63615790624e-07,0.0
1.488822016e-07,0.0
1.934710888e-07,0.0
1.934710888e-07,0.0
7.4413473728e-08,0.0
2.3807669529599998e-07,0.0
2.3807669529599998e-07,0.0
5.800178595199999e-07,0.0
5.9581848832e-08,0.0
5.9581848832e-08,0.0
8.930451024e-08,0.0
1.48792078336e-07,0.0
1.48792078336e-07,0.0
8.9359406752e-08,0.0
5.205038713599999e-07,0.0
5.205038713599999e-07,0.0
2.67768600352e-07,0.0
2.38074549504e-07,0.0
2.38074549504e-07,0.0
6.1533178432e-08,0.0
4.6101491743999997e-07,0.0
4.6101491743999997e-07,0.0
6.989546396799999e-07,0.0
3.12308268448e-07,0.0
3.12308268448e-07,0.0
2.8257031827199997e-07,0.0
1.6362468671999999e-07,0.0
1.6362468671999999e-07,0.0
1.04194831488e-07,0.0
1.04194831488e-07,0.0
7.4517276416e-08,0.0
1.59481698816e-08,0.0
1.59481698816e-08,0.0
1.60987195424e-08,0.0
3.56930415424e-07,0.0
3.56930415424e-07,0.0
3.8667189721599997e-07,0.0
3.8667001964800003e-07,0.0
3.8667001964800003e-07,0.0
7.8564865984e-09,0.0
7.8564865984e-09,0.0
5.0564560288e-07,0.0
1.7848697856e-07,0.0
1.7848697856e-07,0.0
8.9315596832e-08,0.0
8.9393426496e-08,0.0
8.9393426496e-08,0.0
4.3128514809599993e-07,0.0
5.2050565952e-07,0.0
5.2050565952e-07,0.0
2.67777004704e-07,0.0
2.38084294976e-07,0.0
2.38084294976e-07,0.0
6.1588209056e-08,0.0
4.6101715264e-07,0.0
4.6101715264e-07,0.0
6.989559808e-07,0.0
3.12312068288e-07,0.0
3.12312068288e-07,0.0
2.82574609856e-07,0.0
1.6363259932799998e-07,0.0
1.6363259932799998e-07,0.0
1.3391284368e-07,0.0
1.04208108576e-07,0.0
4.4963104383999995e-08,0.0
4.4963104383999995e-08,0.0
1.60415252448e-08,0.0
4.5125648128e-08,0.0
4.5125648128e-08,0.0
3.56937031616e-07,0.0
3.8667663584e-07,0.0
3.8667663584e-07,0.0
7.475693456e-08,0.0
7.475693456e-08,0.0
7.9914122112e-09,0.0
2.08230695552e-07,0.0
2.08230695552e-07,0.0
1.7849837808e-07,0.0
5.1504596e-09,0.0
5.1504596e-09,0.0
8.9421724128e-08,0.0
5.964818956800001e-08,0.0
5.964818956800001e-08,0.0
5.205087888e-07,0.0
2.67786437248e-07,0.0
2.38095247456e-07,0.0
2.38095247456e-07,0.0
6.1647441856e-08,0.0
4.6101983488e-07,0.0
4.6101983488e-07,0.0
6.989573219199999e-07,0.0
3.12316806912e-07,0.0
3.12316806912e-07,0.0
2.8258001904e-07,0.0
1.63642389504e-07,0.0
1.63642389504e-07,0.0
1.33925047872e-07,0.0
7.455934288000001e-08,0.0
7.455934288000001e-08,0.0
4.5001683936000004e-08,0.0
1.6287643116800002e-08,0.0
1.6287643116800002e-08,0.0
4.5160606655999995e-08,0.0
3.86684816672e-07,0.0
3.86684816672e-07,0.0
3.8668329673599996e-07,0.0
7.4775218496e-08,0.0
7.4775218496e-08,0.0
8.1657086368e-09,0.0
2.08241648032e-07,0.0
2.08241648032e-07,0.0
1.78511386944e-07,0.0
5.639990752e-09,0.0
5.639990752e-09,0.0
8.9453016928e-08,0.0
5.9634644256e-08,0.0
5.9634644256e-08,0.0
5.2051147104e-07,0.0
2.5295829926400003e-07,0.0
2.5295829926400003e-07,0.0
2.3811518543999997e-07,0.0
5.9874615328e-08,0.0
4.46152089152e-07,0.0
4.46152089152e-07,0.0
4.16408014528e-07,0.0
4.16408014528e-07,0.0
4.0153816771199996e-07,0.0
3.4205945100799996e-07,0.0
3.4205945100799996e-07,0.0
3.1232203728e-07,0.0
8.4767635392e-07,0.0
8.4767635392e-07,0.0
1.93388341696e-07,0.0
1.63668183712e-07,0.0
1.04272214112e-07,0.0
1.04272214112e-07,0.0
7.4631629248e-08,0.0
1.64678985856e-08,0.0
1.64678985856e-08,0.0
2.9746958032000004e-07,0.0
3.56947000608e-07,0.0
3.56947000608e-07,0.0
3.5694579360000004e-07,0.0
8.099752355199999e-09,0.0
8.099752355199999e-09,0.0
2.3798129696000002e-07,0.0
2.3798129696000002e-07,0.0
1.33971987072e-07,0.0
3.03616425024e-08,0.0
3.03616425024e-08,0.0
4.01552160064e-07,0.0
2.08327479712e-07,0.0
2.08327479712e-07,0.0
2.0835282688e-07,0.0
1.78683542048e-07,0.0
1.78683542048e-07,0.0
1.63861930848e-07,0.0
4.312807224e-07,0.0
4.312807224e-07,0.0
7.2870157536e-07,0.0
2.82579840224e-07,0.0
2.82579840224e-07,0.0
2.52844125248e-07,0.0
1.33915570624e-07,0.0
1.33915570624e-07,0.0
1.02613159264e-06,0.0
1.58204237312e-08,0.0
1.58204237312e-08,0.0
4.4988988e-08,0.0
1.04309363136e-07,0.0
1.04309363136e-07,0.0
4.1642848896e-07,0.0
4.1642848896e-07,0.0
4.16428533664e-07,0.0
3.07181211392e-08,0.0
3.07181211392e-08,0.0
4.5313270816e-08,0.0
1.19251317504e-07,0.0
1.19251317504e-07,0.0
6.989828032e-07,0.0
8.9355606912e-08,0.0
8.9355606912e-08,0.0
3.02167478976e-08,0.0
3.7181179587200003e-07,0.0
3.7181179587200003e-07,0.0
4.6102877567999995e-07,0.0
4.6102877567999995e-07,0.0
2.0833686755199998e-07,0.0
1.93522900736e-07,0.0
1.93522900736e-07,0.0
1.7869351104e-07,0.0
4.6102385824e-07,0.0
3.71800217536e-07,0.0
3.71800217536e-07,0.0
2.52841308896e-07,0.0
2.52841308896e-07,0.0
2.2310773971199998e-07,0.0
1.7851782432e-07,0.0
1.7851782432e-07,0.0
1.63663310976e-07,0.0
1.0426398857599999e-07,0.0
1.0426398857599999e-07,0.0
7.461969328e-08,0.0
1.6442077555199998e-08,0.0
1.6442077555199998e-08,0.0
2.97470429696e-07,0.0
3.2720739638399996e-07,0.0
3.2720739638399996e-07,0.0
3.27206055264e-07,0.0
1.6826317376e-08,0.0
7.5846505152e-07,0.0
7.5846505152e-07,0.0
1.7851268336e-07,0.0
5.5984026208e-09,0.0
5.5984026208e-09,0.0
8.9447831264e-08,0.0
5.961108524799999e-08,0.0
5.961108524799999e-08,0.0
5.205132592e-07,0.0
2.52952800672e-07,0.0
2.52952800672e-07,0.0
2.38108524544e-07,0.0
1.9355088544e-07,0.0
1.9355088544e-07,0.0
4.4615262559999997e-07,0.0
4.16409400352e-07,0.0
4.16409400352e-07,0.0
4.01540000576e-07,0.0
3.56931398912e-07,0.0
3.56931398912e-07,0.0
3.4206459196799996e-07,0.0
3.12328832288e-07,0.0
9.071635196799999e-07,0.0
9.071635196799999e-07,0.0
1.33951691456e-07,0.0
7.4616474592e-08,0.0
7.4616474592e-08,0.0
4.5104145504e-08,0.0
2.9746958032000004e-07,0.0
2.9746958032000004e-07,0.0
3.2720864809599996e-07,0.0
3.2720668112e-07,0.0
1.68125664256e-08,0.0
1.68125664256e-08,0.0
3.08046189088e-08,0.0
1.78511610464e-07,0.0
1.78511610464e-07,0.0
5.561714048e-09,0.0
5.561714048e-09,0.0
8.944550665599999e-08,0.0
5.9613320448e-08,0.0
5.9613320448e-08,0.0
5.205132592e-07,0.0
2.52952085408e-07,0.0
2.52952085408e-07,0.0
2.38107764576e-07,0.0
5.9839030944e-08,0.0
4.4615231267199997e-07,0.0
4.4615231267199997e-07,0.0
6.692166448000001e-07,0.0
4.0153959824e-07,0.0
4.0153959824e-07,0.0
7.287020224e-07,0.0
3.42064100224e-07,0.0
3.42064100224e-07,0.0
2.5285637414399997e-07,0.0
2.5285637414399997e-07,0.0
9.071635196799999e-07,0.0
1.042597864e-07,0.0
1.042597864e-07,0.0
4.5099272768e-08,0.0
4.5099272768e-08,0.0
1.64135251104e-08,0.0
3.27207932832e-07,0.0
3.27207932832e-07,0.0
3.27204580032e-07,0.0
3.27204580032e-07,0.0
1.67999330752e-08,0.0
3.07979177792e-08,0.0
1.78510492864e-07,0.0
1.78510492864e-07,0.0
8.936356422399999e-08,0.0
8.9443182048e-08,0.0
8.9443182048e-08,0.0
4.3129391008000003e-07,0.0
5.2051281216e-07,0.0
5.2051281216e-07,0.0
2.67796987392e-07,0.0
2.52951370144e-07,0.0
5.984193670399999e-08,0.0
5.984193670399999e-08,0.0
1.93549365504e-07,0.0
4.4615195504e-07,0.0
4.16408685088e-07,0.0
4.16408685088e-07,0.0
4.01539195904e-07,0.0
3.4206155209599996e-07,0.0
3.4206155209599996e-07,0.0
3.12324764224e-07,0.0
8.47677248e-07,0.0
8.47677248e-07,0.0
1.6367649865600001e-07,0.0
1.6367649865600001e-07,0.0
1.33970601248e-07,0.0
1.04287636992e-07,0.0
4.5159712575999996e-08,0.0
4.5159712575999996e-08,0.0
2.67736011136e-07,0.0
3.27210793888e-07,0.0
3.27210793888e-07,0.0
3.2720927395199996e-07,0.0
2.97463187648e-07,0.0
2.97463187648e-07,0.0
4.5360835872e-08,0.0
1.63645563488e-07,0.0
1.63645563488e-07,0.0
1.1906248780799999e-07,0.0
5.971157984e-08,0.0
5.9834337024e-08,0.0
5.9834337024e-08,0.0
8.9324805856e-08,0.0
8.9324805856e-08,0.0
4.9077034688e-07,0.0
2.232383648e-07,0.0
2.232383648e-07,0.0
2.08400928384e-07,0.0
4.7589509088e-07,0.0
4.7589509088e-07,0.0
4.6102385824e-07,0.0
3.4205797577599996e-07,0.0
3.4205797577599996e-07,0.0
2.82582656576e-07,0.0
2.82582656576e-07,0.0
8.77416584e-07,0.0
1.3392491376e-07,0.0
1.3392491376e-07,0.0
1.0422317382399999e-07,0.0
4.4995738303999996e-08,0.0
4.4995738303999996e-08,0.0
1.61298335264e-08,0.0
4.5157432672e-08,0.0
4.5157432672e-08,0.0
3.56951202784e-07,0.0
3.86691030528e-07,0.0
3.86687990656e-07,0.0
3.86687990656e-07,0.0
7.4767037664e-08,0.0
4.5367943808e-08,0.0
4.5367943808e-08,0.0
4.6102162303999996e-07,0.0
1.1906834403199999e-07,0.0
1.1906834403199999e-07,0.0
5.9724409888e-08,0.0
3.42076662048e-07,0.0
3.42076662048e-07,0.0
4.0155390351999995e-07,0.0
1.48910007488e-07,0.0
1.48910007488e-07,0.0
1.34088798624e-07,0.0
1.0449814812799999e-07,0.0
1.0449814812799999e-07,0.0
8.9746811616e-08,0.0
3.86673685376e-07,0.0
3.42061999136e-07,0.0
3.42061999136e-07,0.0
7.881891881600001e-07,0.0
2.2311252304e-07,0.0
2.2311252304e-07,0.0
1.9338190432e-07,0.0
1.0422648192e-07,0.0
1.0422648192e-07,0.0
1.58575235808e-08,0.0
1.58575235808e-08,0.0
7.4572262336e-08,0.0
1.33998273024e-07,0.0
1.33998273024e-07,0.0
1.63726120096e-07,0.0
5.0565052032e-07,0.0
5.0565052032e-07,0.0
5.0565052032e-07,0.0
1.63776635616e-07,0.0
1.63776635616e-07,0.0
8.960268592e-08,0.0
2.52865002016e-07,0.0
2.52865002016e-07,0.0
2.08264938816e-07,0.0
2.52892405568e-07,0.0
2.52892405568e-07,0.0
1.59650858752e-08,0.0
8.9479794624e-08,0.0
8.9479794624e-08,0.0
4.01553858816e-07,0.0
1.48930884256e-07,0.0
1.48930884256e-07,0.0
1.34113475232e-07,0.0
1.045335984e-07,0.0
1.045335984e-07,0.0
4.01546214432e-07,0.0
3.71804643232e-07,0.0
7.8819052928e-07,0.0
7.8819052928e-07,0.0
2.5285181433600003e-07,0.0
1.93390085152e-07,0.0
1.93390085152e-07,0.0
1.63667513152e-07,0.0
1.0425062208e-07,0.0
1.0425062208e-07,0.0
7.4596134272e-08,0.0
1.63221635456e-08,0.0
1.63221635456e-08,0.0
1.6487076601599998e-08,0.0
3.42088240384e-07,0.0
3.42088240384e-07,0.0
3.42088285088e-07,0.0
1.6820863488e-08,0.0
1.6820863488e-08,0.0
2.8259924176e-07,0.0
4.7589285568e-07,0.0
4.7589285568e-07,0.0
1.7851429270399998e-07,0.0
5.9724231072e-08,0.0
5.9724231072e-08,0.0
3.03362059264e-08,0.0
4.31294714752e-07,0.0
4.31294714752e-07,0.0
1.78595788096e-07,0.0
1.6379040444799998e-07,0.0
1.6379040444799998e-07,0.0
1.48967183904e-07,0.0
1.3415741926399999e-07,0.0
3.86670913728e-07,0.0
3.86670913728e-07,0.0
3.7179963638400004e-07,0.0
8.179298652799999e-07,0.0
8.179298652799999e-07,0.0
1.93368180192e-07,0.0
1.93368180192e-07,0.0
1.63640064896e-07,0.0
9.9639002144e-07,0.0
9.9639002144e-07,0.0
7.453708028799999e-08,0.0
4.5009864768e-08,0.0
4.5009864768e-08,0.0
1.6176544735999997e-08,0.0
1.63149796128e-08,0.0
3.2720770931199996e-07,0.0
3.2720770931199996e-07,0.0
1.65268095168e-08,0.0
4.5232803616e-08,0.0
4.5232803616e-08,0.0
7.4743031616e-08,0.0
1.0439769824e-07,0.0
1.0439769824e-07,0.0
7.1385537696e-07,0.0
8.9315328608e-08,0.0
8.9315328608e-08,0.0
3.0208607299199996e-08,0.0
3.0208607299199996e-08,0.0
3.7180406208e-07,0.0
1.78577459456e-07,0.0
1.78577459456e-07,0.0
1.63751333152e-07,0.0
1.3410887072e-07,0.0
1.3410887072e-07,0.0
4.01534144352e-07,0.0
4.01534144352e-07,0.0
3.71791902592e-07,0.0
8.179276300799999e-07,0.0
8.179276300799999e-07,0.0
1.93357227712e-07,0.0
1.93357227712e-07,0.0
1.63627279552e-07,0.0
1.04195099712e-07,0.0
1.04195099712e-07,0.0
4.492126144e-08,0.0
4.492126144e-08,0.0
2.3798375568e-07,0.0
2.3798375568e-07,0.0
5.9822356352e-08,0.0
5.9822356352e-08,0.0
2.0823525536e-07,0.0
1.63625714912e-07,0.0
1.63625714912e-07,0.0
1.48879876992e-07,0.0
1.78608886368e-07,0.0
1.78608886368e-07,0.0
8.928345465599999e-08,0.0
2.2321167651200001e-07,0.0
2.2321167651200001e-07,0.0
5.9488864512e-07,0.0
1.5211452432e-08,0.0
1.5211452432e-08,0.0
2.6772081177599997e-07,0.0
5.966218192e-08,0.0
5.966218192e-08,0.0
8.9379791776e-08,0.0
4.31278353088e-07,0.0
4.31278353088e-07,0.0
1.78577593568e-07,0.0
1.78624532768e-07,0.0
1.78624532768e-07,0.0
1.63796260672e-07,0.0
4.3127361446399994e-07,0.0
4.3127361446399994e-07,0.0
6.9895553376e-07,0.0
3.4205252188799997e-07,0.0
3.4205252188799997e-07,0.0
3.12314392896e-07,0.0
9.071586022399999e-07,0.0
9.071586022399999e-07,0.0
1.33909982624e-07,0.0
7.4531447584e-08,0.0
7.4531447584e-08,0.0
4.4955057664e-08,0.0
1.6166808204799997e-08,0.0
1.6166808204799997e-08,0.0
4.5120954208e-08,0.0
3.8667556294399997e-07,0.0
3.8667556294399997e-07,0.0
3.86674668864e-07,0.0
4.5282827391999996e-08,0.0
4.5282827391999996e-08,0.0
3.08048692512e-08,0.0
1.78494399424e-07,0.0
1.78494399424e-07,0.0
1.48765390048e-07,0.0
3.0192321632e-08,0.0
3.0192321632e-08,0.0
1.1911792076799999e-07,0.0
3.0060042496e-08,0.0
3.0060042496e-08,0.0
4.8616270559999994e-09,0.0
3.12403890304e-07,0.0
3.12403890304e-07,0.0
2.97552774464e-07,0.0
5.5024767776e-07,0.0
5.5024767776e-07,0.0
5.2050521248e-07,0.0
4.01539419424e-07,0.0
4.01539419424e-07,0.0
7.287020224e-07,0.0
3.42062088544e-07,0.0
2.8259088211199995e-07,0.0
2.8259088211199995e-07,0.0
8.4767769504e-07,0.0
1.6367851033599999e-07,0.0
1.6367851033599999e-07,0.0
1.33973328192e-07,0.0
7.466082096e-08,0.0
7.466082096e-08,0.0
4.5170352128e-08,0.0
2.97473424864e-07,0.0
2.97473424864e-07,0.0
3.27210570368e-07,0.0
3.07615510752e-08,0.0
3.07615510752e-08,0.0
2.97463187648e-07,0.0
4.6102251712e-07,0.0
4.6102251712e-07,0.0
1.6364502704e-07,0.0
5.9708048224e-08,0.0
5.9708048224e-08,0.0
5.7443701216e-09,0.0
4.01551981248e-07,0.0
4.01551981248e-07,0.0
8.932181068799999e-08,0.0
2.38075801216e-07,0.0
2.38075801216e-07,0.0
2.23235771968e-07,0.0
1.93566621248e-07,0.0
1.93566621248e-07,0.0
4.7589464383999994e-07,0.0
6.9895866304e-07,0.0
6.9895866304e-07,0.0
3.1231984678400004e-07,0.0
3.1231984678400004e-07,0.0
2.8258314832e-07,0.0
1.63644043552e-07,0.0
1.63644043552e-07,0.0
1.3392670192e-07,0.0
7.456104163199999e-08,0.0
7.456104163199999e-08,0.0
4.5003427392e-08,0.0
1.6316222384e-08,0.0
1.6316222384e-08,0.0
4.5167491071999995e-08,0.0
3.8669085171199995e-07,0.0
3.8669085171199995e-07,0.0
3.8668906355199996e-07,0.0
7.4774100896e-08,0.0
7.4774100896e-08,0.0
8.1532853952e-09,0.0
4.5380282112e-08,0.0
1.6364905040000001e-07,0.0
1.6364905040000001e-07,0.0
1.19067226432e-07,0.0
5.8887819232e-09,0.0
5.8887819232e-09,0.0
3.42077332608e-07,0.0
1.4887482544e-07,0.0
1.4887482544e-07,0.0
1.48906833504e-07,0.0
1.19277692864e-07,0.0
1.19277692864e-07,0.0
1.0449224719999999e-07,0.0
3.8667350656e-07,0.0
3.8667350656e-07,0.0
3.71802184512e-07,0.0
7.881891881600001e-07,0.0
7.881891881600001e-07,0.0
2.5284698630400004e-07,0.0
1.93382619584e-07,0.0
1.93382619584e-07,0.0
1.63658035904e-07,0.0
4.4933465632e-08,0.0
4.4933465632e-08,0.0
1.58756465824e-08,0.0
1.04279322048e-07,0.0
1.04279322048e-07,0.0
1.34001268192e-07,0.0
4.7591163136e-07,0.0
4.7591163136e-07,0.0
5.0565275552e-07,0.0
5.0565186144e-07,0.0
1.1922525507199998e-07,0.0
1.1922525507199998e-07,0.0
4.5331733567999995e-08,0.0
1.04448303168e-07,0.0
1.04448303168e-07,0.0
6.8410933536e-07,0.0
3.0351150473599996e-08,0.0
3.0351150473599996e-08,0.0
3.04508359232e-08,0.0
1.48888951904e-07,0.0
1.48888951904e-07,0.0
8.9288819136e-08,0.0
5.2051907072e-07,0.0
5.2051907072e-07,0.0
2.67827788448e-07,0.0
2.3814446656e-07,0.0
2.3814446656e-07,0.0
2.0843816681599999e-07,0.0
6.6922245632e-07,0.0
6.6922245632e-07,0.0
3.71811348832e-07,0.0
7.8819365856e-07,0.0
7.8819365856e-07,0.0
2.52863750304e-07,0.0
2.2313313158399998e-07,0.0
1.6368861344e-07,0.0
1.6368861344e-07,0.0
9.6665381472e-07,0.0
7.4645219264e-08,0.0
7.4645219264e-08,0.0
4.5147463679999995e-08,0.0
1.66872477024e-08,0.0
1.66872477024e-08,0.0
3.12360125088e-07,0.0
3.12358202816e-07,0.0
3.12358202816e-07,0.0
8.0608062304e-09,0.0
6.004949737599999e-08,0.0
6.004949737599999e-08,0.0
2.08266905792e-07,0.0
7.138513536e-07,0.0
7.138513536e-07,0.0
1.48795431136e-07,0.0
3.0317112847999996e-08,0.0
3.0317112847999996e-08,0.0
3.04317428448e-08,0.0
4.31296234688e-07,0.0
4.31296234688e-07,0.0
1.7861304384e-07,0.0
1.48966602752e-07,0.0
1.48966602752e-07,0.0
1.19361736384e-07,0.0
1.19361736384e-07,0.0
4.0154594620799996e-07,0.0
3.42065441344e-07,0.0
3.42065441344e-07,0.0
8.1793210048e-07,0.0
1.93381591392e-07,0.0
1.93381591392e-07,0.0
1.63657186528e-07,0.0
1.04245525824e-07,0.0
1.04245525824e-07,0.0
1.02613695712e-06,0.0
4.509359536e-08,0.0
4.509359536e-08,0.0
2.38008208768e-07,0.0
5.990268944e-08,0.0
5.990268944e-08,0.0
1.04358939872e-07,0.0
1.04358939872e-07,0.0
1.63658170016e-07,0.0
1.48910722752e-07,0.0
1.78632803008e-07,0.0
1.78632803008e-07,0.0
8.933785942399999e-08,0.0
2.08369322656e-07,0.0
2.08369322656e-07,0.0
6.0975317216e-07,0.0
3.0025486304e-08,0.0
3.0025486304e-08,0.0
1.54625592704e-08,0.0
3.01907704032e-08,0.0
3.01907704032e-08,0.0
